 Panda Version: 2.0.3
Namespace(batch_size=128, cat_dims=None, cat_idx=None, config='config/diamonds.yml', data_parallel=False, dataset='Diamonds', direction='minimize', dropna_idx=None, early_stopping_rounds=20, epochs=100, gpu_ids=[0, 1], logging_period=100, miss_cat_idx=None, miss_num_idx=None, model_name='TabNet', n_trials=69, nominal_idx=None, num_classes=1, num_features=9, num_idx=None, num_splits=5, objective='regression', one_hot_encode=False, optimize_hyperparameters=True, ordinal_encode=True, ordinal_idx=[1, 2, 3], scale=True, seed=221, shuffle=True, target_encode=False, use_gpu=True, val_batch_size=256)
Start hyperparameter optimization
 Panda Version: 2.0.3
Loading dataset Diamonds...
Dataset loaded! 

X b4 encoding : [0.23 'Ideal' 'E' 'SI2' 61.5 55.0 3.95 3.98 2.43] 

(53940, 9)
Data Type of X: <class 'numpy.ndarray'>
Nominal Idx: None
Ordinal Idx: [1, 2, 3]
Cat Dims: None 
 

Normonal Idx: None
Cat Idx Part II: [1, 2, 3] 
ENDE 
 

X after Nominal Encoding: [0.23 'Ideal' 'E' 'SI2' 61.5 55.0 3.95 3.98 2.43] 
 

Scaling the data...
X after Scaling: [-1.1981678055010725 'Ideal' 'E' 'SI2' -0.1740915083097858
 -1.0996719906799668 -1.5878374489219242 -1.5361955629431636
 -1.5711291873012518] 
 

Using an existing study with name 'TabNet_Diamonds' instead of creating a new one.
In get_device
In get_device
epoch 0  | loss: 12251517.14596| eval_rmse: 1159.0435|  0:00:16s
epoch 46 | loss: 377708.25714| eval_rmse: 589.27965|  0:11:18s
epoch 47 | loss: 370924.84876| eval_rmse: 686.8646|  0:11:34s
epoch 48 | loss: 374200.67623| eval_rmse: 585.97432|  0:11:49s
epoch 49 | loss: 384466.2567| eval_rmse: 604.19266|  0:12:04s
epoch 50 | loss: 373132.94972| eval_rmse: 560.43852|  0:12:19s
epoch 51 | loss: 368101.62094| eval_rmse: 566.99661|  0:12:35s
epoch 52 | loss: 366841.40514| eval_rmse: 842.72313|  0:12:50s
epoch 53 | loss: 354889.88147| eval_rmse: 590.53604|  0:13:05s
epoch 54 | loss: 348118.97051| eval_rmse: 738.11108|  0:13:20s
epoch 55 | loss: 356016.27432| eval_rmse: 660.47113|  0:13:33s
epoch 56 | loss: 347974.3562| eval_rmse: 635.64717|  0:13:46s
epoch 57 | loss: 380657.62915| eval_rmse: 578.96787|  0:14:00s
epoch 58 | loss: 355370.62474| eval_rmse: 694.26526|  0:14:15s
epoch 59 | loss: 342435.52798| eval_rmse: 575.49282|  0:14:30s
epoch 60 | loss: 345013.35606| eval_rmse: 812.04128|  0:14:45s
epoch 61 | loss: 343003.71108| eval_rmse: 721.996 |  0:15:01s
epoch 62 | loss: 346419.00867| eval_rmse: 693.1375|  0:15:15s
epoch 63 | loss: 352789.0204| eval_rmse: 597.52189|  0:15:30s
epoch 64 | loss: 344119.14225| eval_rmse: 550.41315|  0:15:45s
epoch 65 | loss: 329835.88434| eval_rmse: 551.73196|  0:15:59s
epoch 66 | loss: 322340.28524| eval_rmse: 538.80678|  0:16:13s
epoch 67 | loss: 323930.71662| eval_rmse: 555.47873|  0:16:28s
epoch 68 | loss: 325088.27789| eval_rmse: 613.89948|  0:16:43s
epoch 69 | loss: 331124.61172| eval_rmse: 727.75731|  0:16:57s
epoch 70 | loss: 340640.90145| eval_rmse: 563.98049|  0:17:12s
epoch 71 | loss: 319425.02956| eval_rmse: 633.87087|  0:17:27s
epoch 72 | loss: 321816.01973| eval_rmse: 553.60855|  0:17:42s
epoch 73 | loss: 329354.05399| eval_rmse: 574.93209|  0:17:58s
epoch 74 | loss: 328325.40099| eval_rmse: 566.29666|  0:18:14s
epoch 75 | loss: 324456.20579| eval_rmse: 630.88478|  0:18:27s
epoch 76 | loss: 338396.69455| eval_rmse: 549.55832|  0:18:42s
epoch 77 | loss: 316803.53276| eval_rmse: 570.77835|  0:18:57s
epoch 78 | loss: 308710.81466| eval_rmse: 641.33127|  0:19:11s
epoch 79 | loss: 323610.90588| eval_rmse: 647.92292|  0:19:26s
epoch 80 | loss: 308537.38061| eval_rmse: 592.41073|  0:19:41s
epoch 81 | loss: 319914.58575| eval_rmse: 722.67487|  0:19:56s
epoch 82 | loss: 322949.2729| eval_rmse: 638.41571|  0:20:10s
epoch 83 | loss: 319311.45025| eval_rmse: 645.26686|  0:20:25s
epoch 84 | loss: 307036.39461| eval_rmse: 553.8551|  0:20:40s
epoch 85 | loss: 312629.29171| eval_rmse: 584.84414|  0:20:54s
epoch 86 | loss: 316113.74142| eval_rmse: 552.27214|  0:21:08s

Early stopping occurred at epoch 86 with best_epoch = 66 and best_eval_rmse = 538.80678
Saved Losses
{'MSE - mean': 347220.16255102627, 'MSE - std': 80573.09405654814, 'R2 - mean': 0.9780221527709753, 'R2 - std': 0.005579882676511556} 
 

In get_device
epoch 0  | loss: 7826257.17452| eval_rmse: 1048.95127|  0:00:15s
epoch 1  | loss: 737116.23748| eval_rmse: 1106.60013|  0:00:30s
epoch 2  | loss: 705722.20827| eval_rmse: 1018.32148|  0:00:45s
epoch 3  | loss: 684044.11369| eval_rmse: 917.14473|  0:01:00s
epoch 4  | loss: 697953.4713| eval_rmse: 947.11296|  0:01:14s
epoch 5  | loss: 608879.27374| eval_rmse: 970.3805|  0:01:29s
epoch 6  | loss: 661153.82659| eval_rmse: 735.43971|  0:01:43s
epoch 7  | loss: 628178.00306| eval_rmse: 729.64272|  0:01:58s
epoch 8  | loss: 613749.7838| eval_rmse: 655.80834|  0:02:13s
epoch 9  | loss: 612605.71175| eval_rmse: 647.05288|  0:02:27s
epoch 10 | loss: 605553.27657| eval_rmse: 761.20374|  0:02:41s
epoch 11 | loss: 603676.90625| eval_rmse: 673.48245|  0:02:56s
epoch 12 | loss: 554710.42837| eval_rmse: 654.51299|  0:03:11s
epoch 13 | loss: 604095.01391| eval_rmse: 777.43983|  0:03:25s
epoch 14 | loss: 542089.61883| eval_rmse: 650.92183|  0:03:40s
epoch 15 | loss: 564819.32669| eval_rmse: 696.35279|  0:03:54s
epoch 16 | loss: 534049.00023| eval_rmse: 666.08823|  0:04:09s
epoch 17 | loss: 530993.01734| eval_rmse: 652.3178|  0:04:25s
epoch 18 | loss: 532828.04588| eval_rmse: 678.72345|  0:04:41s
epoch 19 | loss: 518446.97144| eval_rmse: 625.68577|  0:04:55s
epoch 20 | loss: 477474.22325| eval_rmse: 586.36018|  0:05:10s
epoch 21 | loss: 523908.35803| eval_rmse: 599.5668|  0:05:26s
epoch 22 | loss: 503402.87189| eval_rmse: 672.6181|  0:05:41s
epoch 23 | loss: 495182.87838| eval_rmse: 616.16876|  0:05:57s
epoch 24 | loss: 472386.78765| eval_rmse: 618.54717|  0:06:13s
epoch 25 | loss: 478536.32367| eval_rmse: 618.09205|  0:06:27s
epoch 26 | loss: 463677.59468| eval_rmse: 646.5245|  0:06:43s
epoch 27 | loss: 449595.64846| eval_rmse: 568.66883|  0:06:57s
epoch 28 | loss: 470182.06389| eval_rmse: 568.43239|  0:07:11s
epoch 29 | loss: 439079.75846| eval_rmse: 739.15989|  0:07:27s
epoch 30 | loss: 456243.42888| eval_rmse: 677.58595|  0:07:42s
epoch 31 | loss: 455301.76196| eval_rmse: 558.92892|  0:07:57s
epoch 32 | loss: 440307.86944| eval_rmse: 674.4442|  0:08:12s
epoch 33 | loss: 457479.51039| eval_rmse: 650.59641|  0:08:26s
epoch 34 | loss: 454627.34106| eval_rmse: 681.42843|  0:08:42s
epoch 35 | loss: 452843.98827| eval_rmse: 592.70357|  0:08:56s
epoch 36 | loss: 476467.62189| eval_rmse: 566.21662|  0:09:11s
epoch 37 | loss: 403530.36772| eval_rmse: 612.82671|  0:09:26s
epoch 38 | loss: 402422.92874| eval_rmse: 691.88598|  0:09:42s
epoch 39 | loss: 404982.27288| eval_rmse: 747.71818|  0:09:56s
epoch 40 | loss: 423549.57131| eval_rmse: 691.57468|  0:10:11s
epoch 41 | loss: 411719.803| eval_rmse: 678.60642|  0:10:26s
epoch 42 | loss: 418434.3501| eval_rmse: 584.136 |  0:10:40s
epoch 43 | loss: 399522.36846| eval_rmse: 631.19249|  0:10:54s
epoch 44 | loss: 389362.14561| eval_rmse: 579.33964|  0:11:09s
epoch 45 | loss: 433517.65537| eval_rmse: 685.38207|  0:11:25s
epoch 46 | loss: 424357.15871| eval_rmse: 604.12467|  0:11:40s
epoch 47 | loss: 400169.58012| eval_rmse: 575.61631|  0:11:53s
epoch 48 | loss: 390876.36642| eval_rmse: 554.52866|  0:12:09s
epoch 49 | loss: 397128.54502| eval_rmse: 560.58234|  0:12:23s
epoch 50 | loss: 414821.7577| eval_rmse: 618.82094|  0:12:40s
epoch 51 | loss: 402893.27647| eval_rmse: 586.39647|  0:12:55s
epoch 52 | loss: 379305.0804| eval_rmse: 621.00709|  0:13:09s
epoch 53 | loss: 387815.17973| eval_rmse: 570.82442|  0:13:24s
epoch 54 | loss: 397795.26405| eval_rmse: 630.98552|  0:13:38s
epoch 55 | loss: 375179.73213| eval_rmse: 621.44599|  0:13:53s
epoch 56 | loss: 368726.11941| eval_rmse: 568.48437|  0:14:07s
epoch 57 | loss: 375243.73586| eval_rmse: 551.40217|  0:14:22s
epoch 58 | loss: 372932.11461| eval_rmse: 658.5409|  0:14:36s
epoch 59 | loss: 384493.016| eval_rmse: 770.02968|  0:14:52s
epoch 60 | loss: 371959.28839| eval_rmse: 578.64221|  0:15:06s
epoch 61 | loss: 382873.87741| eval_rmse: 856.1218|  0:15:20s
epoch 62 | loss: 368173.72758| eval_rmse: 608.63363|  0:15:35s
epoch 63 | loss: 364604.32687| eval_rmse: 591.28914|  0:15:50s
epoch 64 | loss: 367502.2857| eval_rmse: 558.82345|  0:16:03s
epoch 65 | loss: 353698.5647| eval_rmse: 579.61195|  0:16:16s
epoch 66 | loss: 364209.38583| eval_rmse: 590.08029|  0:16:30s
epoch 67 | loss: 359900.74682| eval_rmse: 571.36782|  0:16:45s
epoch 68 | loss: 375053.92758| eval_rmse: 575.53008|  0:16:59s
epoch 69 | loss: 368153.75364| eval_rmse: 815.27226|  0:17:15s
epoch 70 | loss: 375614.35759| eval_rmse: 564.94138|  0:17:29s
epoch 71 | loss: 351964.37528| eval_rmse: 585.94187|  0:17:44s
epoch 72 | loss: 366833.72311| eval_rmse: 724.03928|  0:17:59s
epoch 73 | loss: 367369.34804| eval_rmse: 549.07078|  0:18:13s
epoch 74 | loss: 360400.66527| eval_rmse: 578.34355|  0:18:29s
epoch 75 | loss: 376033.20139| eval_rmse: 560.97609|  0:18:45s
epoch 76 | loss: 349067.27898| eval_rmse: 601.85768|  0:19:00s
epoch 77 | loss: 358878.04096| eval_rmse: 580.75069|  0:19:16s
epoch 78 | loss: 355305.54015| eval_rmse: 558.36984|  0:19:30s
epoch 79 | loss: 350561.36464| eval_rmse: 563.2786|  0:19:44s
epoch 80 | loss: 339592.93523| eval_rmse: 603.95317|  0:20:00s
epoch 81 | loss: 333964.56649| eval_rmse: 548.86874|  0:20:16s
epoch 82 | loss: 354788.94197| eval_rmse: 552.51705|  0:20:29s
epoch 83 | loss: 344958.37938| eval_rmse: 560.78531|  0:20:42s
epoch 84 | loss: 347479.46731| eval_rmse: 595.24647|  0:20:56s
epoch 85 | loss: 340406.91956| eval_rmse: 716.67846|  0:21:11s
epoch 86 | loss: 347137.73924| eval_rmse: 606.488 |  0:21:26s
epoch 87 | loss: 342127.63759| eval_rmse: 544.10593|  0:21:42s
epoch 88 | loss: 335726.676| eval_rmse: 544.01969|  0:21:56s
epoch 89 | loss: 333051.06347| eval_rmse: 652.5895|  0:22:11s
epoch 90 | loss: 336393.28213| eval_rmse: 553.06752|  0:22:25s
epoch 91 | loss: 323134.92563| eval_rmse: 552.2054|  0:22:41s
epoch 92 | loss: 331947.15736| eval_rmse: 548.26078|  0:22:55s
epoch 93 | loss: 346618.58675| eval_rmse: 567.06813|  0:23:11s
epoch 94 | loss: 327233.16717| eval_rmse: 632.03068|  0:23:26s
epoch 95 | loss: 317746.73143| eval_rmse: 625.1573|  0:23:41s
epoch 96 | loss: 338276.94724| eval_rmse: 551.00888|  0:23:55s
epoch 97 | loss: 331533.57792| eval_rmse: 590.13234|  0:24:10s
epoch 98 | loss: 320774.44135| eval_rmse: 569.80629|  0:24:27s
epoch 99 | loss: 314705.39028| eval_rmse: 573.40992|  0:24:41s
Stop training because you reached max_epochs = 100 with best_epoch = 88 and best_eval_rmse = 544.01969
Saved Losses
{'MSE - mean': 336967.614753268, 'MSE - std': 74927.14951242677, 'R2 - mean': 0.9787382634083498, 'R2 - std': 0.005192237506773996} 
 

Saving model.....
Results After CV: {'MSE - mean': 336967.614753268, 'MSE - std': 74927.14951242677, 'R2 - mean': 0.9787382634083498, 'R2 - std': 0.005192237506773996}
Train time: 992.891504753608
Inference time: 1.265688390797004
Finished cross validation
Hyperparam was saved!!! Hurrah!!!
Trial 147 finished with value: 336967.614753268 and parameters: {'n_d': 57, 'n_steps': 4, 'gamma': 1.5480112932308518, 'cat_emb_dim': 2, 'n_independent': 4, 'n_shared': 3, 'momentum': 0.06257936431743719, 'mask_type': 'entmax'}. Best is trial 146 with value: 294781.5985836337.
In get_device
In get_device
epoch 0  | loss: 8908997.6983| eval_rmse: 1824.37778|  0:00:10s
epoch 1  | loss: 706502.73637| eval_rmse: 1081.48548|  0:00:20s
epoch 2  | loss: 644676.80888| eval_rmse: 1337.27749|  0:00:30s
epoch 3  | loss: 665491.94789| eval_rmse: 981.97148|  0:00:42s
epoch 4  | loss: 641388.05652| eval_rmse: 1133.45263|  0:00:53s
epoch 5  | loss: 626006.99954| eval_rmse: 1017.27385|  0:01:03s
epoch 6  | loss: 584541.07214| eval_rmse: 1041.70761|  0:01:14s
epoch 7  | loss: 597057.97302| eval_rmse: 986.7725|  0:01:25s
epoch 8  | loss: 594197.72948| eval_rmse: 1007.40889|  0:01:35s
epoch 9  | loss: 595405.28255| eval_rmse: 1013.71801|  0:01:46s
epoch 10 | loss: 561020.22496| eval_rmse: 654.44669|  0:01:56s
epoch 11 | loss: 569497.42568| eval_rmse: 1071.03171|  0:02:06s
epoch 12 | loss: 564453.01372| eval_rmse: 965.28304|  0:02:17s
epoch 13 | loss: 554329.65504| eval_rmse: 990.56676|  0:02:28s
epoch 14 | loss: 543557.96824| eval_rmse: 802.03207|  0:02:39s
epoch 15 | loss: 540980.50589| eval_rmse: 1048.63475|  0:02:50s
epoch 16 | loss: 562215.84157| eval_rmse: 836.08683|  0:03:00s
epoch 17 | loss: 509423.71796| eval_rmse: 859.07622|  0:03:11s
epoch 18 | loss: 521162.7532| eval_rmse: 782.92736|  0:03:22s
epoch 19 | loss: 495070.68245| eval_rmse: 965.54992|  0:03:32s
epoch 20 | loss: 485238.65273| eval_rmse: 910.7667|  0:03:43s
epoch 21 | loss: 482448.85891| eval_rmse: 801.93774|  0:03:54s
epoch 22 | loss: 509546.90217| eval_rmse: 680.76659|  0:04:04s
epoch 23 | loss: 473229.53714| eval_rmse: 802.37036|  0:04:13s
epoch 24 | loss: 454963.1454| eval_rmse: 817.11473|  0:04:24s
epoch 25 | loss: 474432.37324| eval_rmse: 722.50579|  0:04:34s
epoch 26 | loss: 451798.09853| eval_rmse: 653.12849|  0:04:45s
epoch 27 | loss: 438227.9018| eval_rmse: 757.55118|  0:04:56s
epoch 28 | loss: 433189.50283| eval_rmse: 611.71102|  0:05:07s
epoch 29 | loss: 402539.44084| eval_rmse: 716.40784|  0:05:18s
epoch 30 | loss: 427029.10961| eval_rmse: 598.74086|  0:05:28s
epoch 31 | loss: 428375.55237| eval_rmse: 577.51657|  0:05:39s
epoch 32 | loss: 413994.07585| eval_rmse: 640.62039|  0:05:50s
epoch 33 | loss: 398678.21935| eval_rmse: 608.77757|  0:06:00s
epoch 34 | loss: 411460.91195| eval_rmse: 612.46344|  0:06:11s
epoch 35 | loss: 407002.97158| eval_rmse: 633.96543|  0:06:20s
epoch 36 | loss: 383601.39153| eval_rmse: 766.90067|  0:06:30s
epoch 37 | loss: 394799.22241| eval_rmse: 645.69251|  0:06:41s
epoch 38 | loss: 402565.0427| eval_rmse: 583.85303|  0:06:52s
epoch 39 | loss: 397724.13075| eval_rmse: 646.38596|  0:07:03s
epoch 40 | loss: 387785.23264| eval_rmse: 596.10901|  0:07:13s
epoch 41 | loss: 377813.21669| eval_rmse: 607.47868|  0:07:23s
epoch 42 | loss: 376722.54595| eval_rmse: 654.23708|  0:07:34s
epoch 43 | loss: 383493.12683| eval_rmse: 637.2189|  0:07:45s
epoch 44 | loss: 376974.5319| eval_rmse: 632.08281|  0:07:55s
epoch 45 | loss: 384872.07961| eval_rmse: 634.18371|  0:08:06s
epoch 46 | loss: 354925.67579| eval_rmse: 621.71985|  0:08:17s
epoch 47 | loss: 386713.00153| eval_rmse: 582.07302|  0:08:28s
epoch 48 | loss: 359653.01326| eval_rmse: 646.98414|  0:08:38s
epoch 49 | loss: 365217.48781| eval_rmse: 646.33921|  0:08:48s
epoch 50 | loss: 352397.62639| eval_rmse: 687.55175|  0:08:58s
epoch 51 | loss: 364295.43511| eval_rmse: 634.20334|  0:09:07s

Early stopping occurred at epoch 51 with best_epoch = 31 and best_eval_rmse = 577.51657
Saved Losses
{'MSE - mean': 333525.3842027445, 'MSE - std': 0.0, 'R2 - mean': 0.9783078194777611, 'R2 - std': 0.0} 
 

In get_device
epoch 0  | loss: 8979013.2136| eval_rmse: 686.1135|  0:00:11s
epoch 1  | loss: 715351.63627| eval_rmse: 719.46227|  0:00:22s
epoch 2  | loss: 608250.96175| eval_rmse: 628.30831|  0:00:32s
epoch 3  | loss: 699517.48628| eval_rmse: 641.42062|  0:00:44s
epoch 4  | loss: 637687.11772| eval_rmse: 718.21865|  0:00:54s
epoch 5  | loss: 630519.78111| eval_rmse: 590.72046|  0:01:04s
epoch 6  | loss: 617722.91341| eval_rmse: 634.89819|  0:01:14s
epoch 7  | loss: 630783.32344| eval_rmse: 600.4599|  0:01:25s
epoch 8  | loss: 600846.8093| eval_rmse: 582.31093|  0:01:36s
epoch 9  | loss: 617008.5734| eval_rmse: 643.5625|  0:01:46s
epoch 10 | loss: 577883.70558| eval_rmse: 606.38192|  0:01:56s
epoch 11 | loss: 587281.51488| eval_rmse: 751.08861|  0:02:07s
epoch 12 | loss: 574207.81862| eval_rmse: 572.93219|  0:02:18s
epoch 13 | loss: 620639.42767| eval_rmse: 783.50358|  0:02:29s
epoch 14 | loss: 557587.1104| eval_rmse: 605.35111|  0:02:39s
epoch 15 | loss: 551436.70387| eval_rmse: 612.84801|  0:02:51s
epoch 16 | loss: 549870.22292| eval_rmse: 579.88438|  0:03:02s
epoch 17 | loss: 504657.63024| eval_rmse: 591.12107|  0:03:13s
epoch 18 | loss: 552055.77559| eval_rmse: 943.58084|  0:03:23s
epoch 19 | loss: 506084.23419| eval_rmse: 664.2176|  0:03:34s
epoch 20 | loss: 499133.2761| eval_rmse: 603.12815|  0:03:45s
epoch 21 | loss: 508430.10179| eval_rmse: 602.99271|  0:03:55s
epoch 22 | loss: 507914.70758| eval_rmse: 571.55085|  0:04:05s
epoch 23 | loss: 495280.21757| eval_rmse: 712.38749|  0:04:16s
epoch 24 | loss: 492557.55745| eval_rmse: 590.68019|  0:04:26s
epoch 25 | loss: 492133.38849| eval_rmse: 565.61703|  0:04:36s
epoch 26 | loss: 471582.48164| eval_rmse: 767.72236|  0:04:46s
epoch 27 | loss: 500315.71486| eval_rmse: 593.26499|  0:04:57s
epoch 28 | loss: 453543.10604| eval_rmse: 649.30674|  0:05:05s
epoch 29 | loss: 432429.50573| eval_rmse: 743.46651|  0:05:14s
epoch 30 | loss: 466931.79706| eval_rmse: 598.65496|  0:05:25s
epoch 31 | loss: 452122.40604| eval_rmse: 574.67944|  0:05:35s
epoch 32 | loss: 494718.68136| eval_rmse: 708.90144|  0:05:45s
epoch 33 | loss: 438180.92092| eval_rmse: 606.95539|  0:05:54s
epoch 34 | loss: 464315.04219| eval_rmse: 595.04538|  0:06:05s
epoch 35 | loss: 441388.9126| eval_rmse: 815.67156|  0:06:16s
epoch 36 | loss: 418358.26982| eval_rmse: 583.46805|  0:06:26s
epoch 37 | loss: 429312.26094| eval_rmse: 605.74854|  0:06:37s
epoch 38 | loss: 410283.48472| eval_rmse: 566.24355|  0:06:46s
epoch 39 | loss: 435203.9554| eval_rmse: 603.15426|  0:06:54s
epoch 40 | loss: 445796.01154| eval_rmse: 648.30594|  0:07:05s
epoch 41 | loss: 406764.03505| eval_rmse: 672.38986|  0:07:16s
epoch 42 | loss: 408664.16413| eval_rmse: 683.14357|  0:07:27s
epoch 43 | loss: 432373.77698| eval_rmse: 636.86846|  0:07:37s
epoch 44 | loss: 395519.5032| eval_rmse: 632.46462|  0:07:48s
epoch 45 | loss: 418760.37078| eval_rmse: 615.80114|  0:07:58s

Early stopping occurred at epoch 45 with best_epoch = 25 and best_eval_rmse = 565.61703
Saved Losses
{'MSE - mean': 326724.00660487066, 'MSE - std': 6801.377597873856, 'R2 - mean': 0.979069162440737, 'R2 - std': 0.0007613429629759749} 
 

In get_device
epoch 0  | loss: 8942107.49773| eval_rmse: 1058.90146|  0:00:11s
epoch 1  | loss: 673351.81528| eval_rmse: 633.72266|  0:00:22s
epoch 2  | loss: 613248.5434| eval_rmse: 739.62927|  0:00:33s
epoch 3  | loss: 649166.21384| eval_rmse: 595.89157|  0:00:43s
epoch 4  | loss: 633281.70623| eval_rmse: 683.24295|  0:00:54s
epoch 5  | loss: 599319.45104| eval_rmse: 608.89815|  0:01:03s
epoch 6  | loss: 595375.50791| eval_rmse: 634.85644|  0:01:13s
epoch 7  | loss: 593741.20345| eval_rmse: 745.50296|  0:01:23s
epoch 8  | loss: 595670.22376| eval_rmse: 722.71824|  0:01:34s
epoch 9  | loss: 579299.11758| eval_rmse: 615.11215|  0:01:44s
epoch 10 | loss: 570676.65704| eval_rmse: 641.31291|  0:01:55s
epoch 11 | loss: 561254.22264| eval_rmse: 649.44897|  0:02:06s
epoch 12 | loss: 571021.54785| eval_rmse: 618.32701|  0:02:17s
epoch 13 | loss: 580497.92716| eval_rmse: 612.99085|  0:02:28s
epoch 14 | loss: 556238.93509| eval_rmse: 629.46555|  0:02:39s
epoch 15 | loss: 512535.32149| eval_rmse: 784.9511|  0:02:49s
epoch 16 | loss: 535365.2455| eval_rmse: 638.38297|  0:03:00s
epoch 17 | loss: 506147.50519| eval_rmse: 666.30467|  0:03:11s
epoch 18 | loss: 511244.15602| eval_rmse: 745.1656|  0:03:21s
epoch 19 | loss: 508886.69543| eval_rmse: 650.70457|  0:03:32s
epoch 20 | loss: 497939.47366| eval_rmse: 647.72459|  0:03:42s
epoch 21 | loss: 465945.77411| eval_rmse: 598.4106|  0:03:53s
epoch 22 | loss: 507378.74101| eval_rmse: 591.08371|  0:04:04s
epoch 23 | loss: 485064.87447| eval_rmse: 619.5686|  0:04:15s
epoch 24 | loss: 451771.96979| eval_rmse: 579.51701|  0:04:26s
epoch 25 | loss: 481013.82606| eval_rmse: 612.89496|  0:04:37s
epoch 26 | loss: 471081.19844| eval_rmse: 1095.85145|  0:04:46s
epoch 27 | loss: 445585.17327| eval_rmse: 651.5852|  0:04:57s
epoch 28 | loss: 442521.01671| eval_rmse: 712.14059|  0:05:08s
epoch 29 | loss: 425590.78758| eval_rmse: 689.06733|  0:05:19s
epoch 30 | loss: 456363.24209| eval_rmse: 585.17855|  0:05:29s
epoch 31 | loss: 469565.23493| eval_rmse: 680.14002|  0:05:40s
epoch 32 | loss: 463151.89675| eval_rmse: 602.91742|  0:05:51s
epoch 33 | loss: 439885.53758| eval_rmse: 786.3896|  0:06:00s
epoch 34 | loss: 434313.85284| eval_rmse: 585.42641|  0:06:11s
epoch 35 | loss: 416776.40491| eval_rmse: 820.88969|  0:06:22s
epoch 36 | loss: 434735.63353| eval_rmse: 630.24178|  0:06:32s
epoch 37 | loss: 419662.59978| eval_rmse: 628.30878|  0:06:43s
epoch 38 | loss: 420694.45544| eval_rmse: 580.44415|  0:06:54s
epoch 39 | loss: 413409.33946| eval_rmse: 574.33512|  0:07:05s
epoch 40 | loss: 424826.95959| eval_rmse: 903.8912|  0:07:16s
epoch 41 | loss: 387672.64009| eval_rmse: 573.53376|  0:07:27s
epoch 42 | loss: 413611.00853| eval_rmse: 582.41596|  0:07:38s
epoch 43 | loss: 408706.26331| eval_rmse: 606.82427|  0:07:48s
epoch 44 | loss: 387990.95744| eval_rmse: 617.89454|  0:07:58s
epoch 45 | loss: 382356.65465| eval_rmse: 657.61701|  0:08:09s
epoch 46 | loss: 402459.86828| eval_rmse: 576.85143|  0:08:20s
epoch 47 | loss: 408766.76824| eval_rmse: 564.69125|  0:08:30s
epoch 48 | loss: 383786.11531| eval_rmse: 617.69155|  0:08:40s
epoch 49 | loss: 397050.75494| eval_rmse: 577.84262|  0:08:51s
epoch 50 | loss: 361422.44668| eval_rmse: 624.01168|  0:09:02s
epoch 51 | loss: 380656.83332| eval_rmse: 576.61312|  0:09:13s
epoch 52 | loss: 378895.95785| eval_rmse: 744.27234|  0:09:23s
epoch 53 | loss: 373341.21142| eval_rmse: 564.07039|  0:09:32s
epoch 54 | loss: 380652.35214| eval_rmse: 983.09738|  0:09:43s
epoch 55 | loss: 381361.74662| eval_rmse: 624.32219|  0:09:52s
epoch 56 | loss: 397626.9247| eval_rmse: 601.0765|  0:10:03s
epoch 57 | loss: 384903.14007| eval_rmse: 674.83621|  0:10:13s
epoch 58 | loss: 371940.05763| eval_rmse: 726.10011|  0:10:24s
epoch 59 | loss: 364821.13508| eval_rmse: 601.5858|  0:10:36s
epoch 60 | loss: 366463.89519| eval_rmse: 795.05028|  0:10:47s
epoch 61 | loss: 373627.01442| eval_rmse: 564.49394|  0:10:58s
epoch 62 | loss: 372963.14869| eval_rmse: 759.61055|  0:11:08s
epoch 63 | loss: 374407.79405| eval_rmse: 568.078 |  0:11:19s
epoch 64 | loss: 362233.54885| eval_rmse: 632.99462|  0:11:30s
epoch 65 | loss: 360539.10717| eval_rmse: 571.73739|  0:11:40s
epoch 66 | loss: 376999.73584| eval_rmse: 574.51953|  0:11:51s
epoch 67 | loss: 368967.18796| eval_rmse: 567.41091|  0:12:02s
epoch 68 | loss: 364359.49142| eval_rmse: 585.68877|  0:12:13s
epoch 69 | loss: 362493.05142| eval_rmse: 580.44224|  0:12:24s
epoch 70 | loss: 350656.4229| eval_rmse: 559.57048|  0:12:34s
epoch 71 | loss: 363564.6984| eval_rmse: 569.97428|  0:12:42s
epoch 72 | loss: 341300.43052| eval_rmse: 741.72772|  0:12:52s
epoch 73 | loss: 358163.21504| eval_rmse: 587.10693|  0:13:03s
epoch 74 | loss: 366184.18073| eval_rmse: 610.0135|  0:13:14s
epoch 75 | loss: 350450.63696| eval_rmse: 685.26818|  0:13:24s
epoch 76 | loss: 355237.37829| eval_rmse: 562.77638|  0:13:36s
epoch 77 | loss: 354460.16388| eval_rmse: 645.64168|  0:13:47s
epoch 78 | loss: 362440.6668| eval_rmse: 663.3986|  0:13:58s
epoch 79 | loss: 349042.5966| eval_rmse: 579.58972|  0:14:09s
epoch 80 | loss: 343534.9914| eval_rmse: 809.8312|  0:14:20s
epoch 81 | loss: 344677.25269| eval_rmse: 664.55948|  0:14:31s
epoch 82 | loss: 342385.0009| eval_rmse: 567.07022|  0:14:41s
epoch 83 | loss: 348081.17118| eval_rmse: 617.295 |  0:14:52s
epoch 84 | loss: 340279.27304| eval_rmse: 614.44477|  0:15:02s
epoch 85 | loss: 339157.50341| eval_rmse: 660.3289|  0:15:13s
epoch 86 | loss: 352642.49805| eval_rmse: 762.21149|  0:15:23s
epoch 87 | loss: 331210.65187| eval_rmse: 588.96167|  0:15:33s
