

----------------------------------------------------------------------------
Training SAINT Vesion 1 with Dataset: config/boston.yml 



----------------------------------------------------------------------------
 Panda Version: 2.0.3
Namespace(batch_size=128, cat_dims=None, cat_idx=None, config='config/boston.yml', data_parallel=False, dataset='Boston', direction='minimize', dropna_idx=None, early_stopping_rounds=20, epochs=100, gpu_ids=[0, 1], logging_period=100, miss_cat_idx=None, miss_num_idx=None, model_name='SAINT', n_trials=1, nominal_idx=[3], num_classes=1, num_features=13, num_idx=None, num_splits=5, objective='regression', one_hot_encode=True, optimize_hyperparameters=True, ordinal_encode=False, ordinal_idx=None, scale=True, seed=221, shuffle=True, target_encode=False, use_gpu=True, val_batch_size=256)
Start hyperparameter optimization
 Panda Version: 2.0.3
Loading dataset Boston...
Dataset loaded! 

X b4 encoding : [6.320e-03 1.800e+01 2.310e+00 0.000e+00 5.380e-01 6.575e+00 6.520e+01
 4.090e+00 1.000e+00 2.960e+02 1.530e+01 3.969e+02 4.980e+00] 

(506, 13)
Data Type of X: <class 'numpy.ndarray'>
Nominal Idx: [3]
Ordinal Idx: None
Cat Dims: None 
 

Normonal Idx: [3]
Cat Idx Part II: [3] 
ENDE 
 

X after Nominal Encoding: [6.320e-03 1.800e+01 2.310e+00 0.000e+00 5.380e-01 6.575e+00 6.520e+01
 4.090e+00 1.000e+00 2.960e+02 1.530e+01 3.969e+02 4.980e+00] 
 

Scaling the data...
X after Scaling: [-0.41978194  0.28482986 -1.2879095   0.         -0.14421743  0.41367189
 -0.12001342  0.1402136  -0.98284286 -0.66660821 -1.45900038  0.44105193
 -1.0755623 ] 
 

One Hot Encoding...
X after One Hot Encoding: [ 1.          0.         -0.41978194  0.28482986 -1.2879095  -0.14421743
  0.41367189 -0.12001342  0.1402136  -0.98284286 -0.66660821 -1.45900038
  0.44105193 -1.0755623 ] 
 

args.num_features: 14
args.cat_idx: None
Cat Dims: []
Epoch 11 loss 1.1966242790222168
Epoch 12 loss 1.4785059690475464
Epoch 13 loss 1.8718336820602417
Epoch 14 loss 0.7700412273406982
Epoch 15 loss 0.6768916845321655
Epoch 16 loss 0.8748612999916077
Epoch 17 loss 1.1957969665527344
Epoch 18 loss 0.9555325508117676
Epoch 19 loss 0.7504332065582275
Epoch 20 loss 0.8102188110351562
Epoch 21 loss 0.9364229440689087
Epoch 22 loss 0.9338364601135254
Epoch 23 loss 0.7895436882972717
Epoch 24 loss 0.8169564008712769
Epoch 25 loss 0.8984202146530151
Epoch 26 loss 0.9044270515441895
Epoch 27 loss 0.7934632301330566
Epoch 28 loss 0.8420321345329285
Epoch 29 loss 0.9312311410903931
Epoch 30 loss 0.9046195149421692
Epoch 31 loss 0.8165498971939087
Epoch 32 loss 0.8193399906158447
Epoch 33 loss 0.87484210729599
Epoch 34 loss 0.8276507258415222
Epoch 35 loss 0.8380131721496582
Epoch 36 loss 0.9075773358345032
Validation loss has not improved for 20 steps!
Early stopping applies.
Saved Losses
{'MSE - mean': 0.6526773023209004, 'MSE - std': 0.07972013158209221, 'R2 - mean': 0.009608824917476055, 'R2 - std': 0.005883522156581774} 
 

In get_device
Using dim 32 and batch size 128
Epoch 0 loss 171.83416748046875
Epoch 1 loss 139.72581481933594
Epoch 2 loss 111.71495819091797
Epoch 3 loss 84.33441925048828
Epoch 4 loss 58.12397766113281
Epoch 5 loss 33.8972282409668
Epoch 6 loss 14.161820411682129
Epoch 7 loss 2.5646684169769287
Epoch 8 loss 1.6065542697906494
Epoch 9 loss 5.71607780456543
Epoch 10 loss 2.79152774810791
Epoch 11 loss 1.5335311889648438
Epoch 12 loss 0.8386020660400391
Epoch 13 loss 1.9471148252487183
Epoch 14 loss 1.117480993270874
Epoch 15 loss 0.7897749543190002
Epoch 16 loss 0.7724288105964661
Epoch 17 loss 1.0666944980621338
Epoch 18 loss 1.1359736919403076
Epoch 19 loss 0.8355523347854614
Epoch 20 loss 0.787408173084259
Epoch 21 loss 0.8534883856773376
Epoch 22 loss 0.9434070587158203
Epoch 23 loss 0.9164229035377502
Epoch 24 loss 0.8480448722839355
Epoch 25 loss 0.8424472808837891
Epoch 26 loss 0.892463207244873
Epoch 27 loss 0.8908376693725586
Epoch 28 loss 0.865714430809021
Epoch 29 loss 0.8239749670028687
Epoch 30 loss 0.8863164782524109
Epoch 31 loss 0.9496856927871704
Epoch 32 loss 0.8438547849655151
Epoch 33 loss 0.8095928430557251
Epoch 34 loss 0.8738660216331482
Epoch 35 loss 0.8753986954689026
Epoch 36 loss 0.8383921980857849
Epoch 37 loss 0.8257306218147278
Validation loss has not improved for 20 steps!
Early stopping applies.
Saved Losses
{'MSE - mean': 0.682615169813902, 'MSE - std': 0.08634409223962655, 'R2 - mean': 0.010910676129188834, 'R2 - std': 0.005571922868952476} 
 

In get_device
Using dim 32 and batch size 128
Epoch 0 loss 175.0999298095703
Epoch 1 loss 146.11679077148438
Epoch 2 loss 122.09906005859375
Epoch 3 loss 96.56947326660156
Epoch 4 loss 70.18716430664062
Epoch 5 loss 44.233951568603516
Epoch 6 loss 20.97081184387207
Epoch 7 loss 4.999168395996094
Epoch 8 loss 0.7859753966331482
Epoch 9 loss 5.71185827255249
Epoch 10 loss 4.719293117523193
Epoch 11 loss 1.1417851448059082
Epoch 12 loss 0.6049074530601501
Epoch 13 loss 1.6706863641738892
Epoch 14 loss 1.1100856065750122
Epoch 15 loss 0.6007553339004517
Epoch 16 loss 0.5980551838874817
Epoch 17 loss 0.8324768543243408
Epoch 18 loss 0.959905207157135
Epoch 19 loss 0.6906127333641052
Epoch 20 loss 0.604653000831604
Epoch 21 loss 0.6590996980667114
Epoch 22 loss 0.8039934039115906
Epoch 23 loss 0.7413830161094666
Epoch 24 loss 0.6375083327293396
Epoch 25 loss 0.6456749439239502
Epoch 26 loss 0.7199023365974426
Epoch 27 loss 0.7116603255271912
Epoch 28 loss 0.6583012938499451
Epoch 29 loss 0.6686620116233826
Epoch 30 loss 0.6840071678161621
Epoch 31 loss 0.7035446763038635
Epoch 32 loss 0.6838374733924866
Epoch 33 loss 0.6552279591560364
Epoch 34 loss 0.6821080446243286
Epoch 35 loss 0.6934713125228882
Epoch 36 loss 0.7054124474525452
Epoch 37 loss 0.6858364343643188
Validation loss has not improved for 20 steps!
Early stopping applies.
Saved Losses
{'MSE - mean': 0.6657031866938539, 'MSE - std': 0.08431074963466573, 'R2 - mean': 0.010227330287824143, 'R2 - std': 0.005167678949169166} 
 

Saving model.....
Results After CV: {'MSE - mean': 0.6657031866938539, 'MSE - std': 0.08431074963466573, 'R2 - mean': 0.010227330287824143, 'R2 - std': 0.005167678949169166}
Train time: 48.589435399399996
Inference time: 0.17368612780001058
Finished cross validation


----------------------------------------------------------------------------
Training SAINT Vesion 1 with Dataset: config/moneyball.yml 



----------------------------------------------------------------------------
 Panda Version: 2.0.3
Namespace(batch_size=128, cat_dims=None, cat_idx=None, config='config/moneyball.yml', data_parallel=False, dataset='Moneyball', direction='minimize', dropna_idx=[9, 10, 12, 13], early_stopping_rounds=20, epochs=100, gpu_ids=[0, 1], logging_period=100, miss_cat_idx=None, miss_num_idx=None, model_name='SAINT', n_trials=1, nominal_idx=[0, 1, 8], num_classes=1, num_features=14, num_idx=None, num_splits=5, objective='regression', one_hot_encode=True, optimize_hyperparameters=True, ordinal_encode=False, ordinal_idx=None, scale=True, seed=221, shuffle=True, target_encode=False, use_gpu=True, val_batch_size=256)
Start hyperparameter optimization
 Panda Version: 2.0.3
Loading dataset Moneyball...
Dataset loaded! 

X b4 encoding : ['ARI' 'NL' 2012 688 81 0.3279999999999999 0.418 0.259 0 162] 

(1232, 10)
Data Type of X: <class 'numpy.ndarray'>
Nominal Idx: [0, 1, 8]
Ordinal Idx: None
Cat Dims: None 
 

Normonal Idx: [0, 1, 8]
Cat Idx Part II: [0, 1, 8] 
ENDE 
 

X after Nominal Encoding: ['ARI' 'NL' 2012 688 81 0.3279999999999999 0.418 0.259 0 162] 
 

Scaling the data...
X after Scaling: ['ARI' 'NL' 1.5554755871677342 -0.2910721732671802 0.008362450087033452
 0.11120590052485849 0.6212382045299186 -0.0211383889172301 0
 0.13005495722996097] 
 

One Hot Encoding...
X after One Hot Encoding: [0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
 0.0 0.0 0.0 0.0 1.0 1.0 0.0 1.5554755871677342 -0.2910721732671802
 0.008362450087033452 0.11120590052485849 0.6212382045299186
 -0.0211383889172301 0.13005495722996097] 
 

args.num_features: 50
args.cat_idx: None
Cat Dims: []
New Shape: (1232, 50)
False 
 

Using an existing study with name 'SAINT_Moneyball' instead of creating a new one.
In get_device
Using dim 8 and batch size 64
In get_device
Using dim 8 and batch size 64
Epoch 0 loss 512446.125
Epoch 1 loss 508895.90625
Epoch 2 loss 503993.59375
Epoch 3 loss 498327.46875
Epoch 4 loss 489557.15625
Epoch 5 loss 471430.21875
Epoch 6 loss 437746.6875
Epoch 7 loss 383733.125
Epoch 8 loss 307179.21875
Epoch 9 loss 212404.21875
Epoch 10 loss 115321.75
Epoch 11 loss 42373.5625
Epoch 12 loss 12002.9326171875
Epoch 13 loss 8655.5849609375
Epoch 14 loss 8733.056640625
Epoch 15 loss 8483.1376953125
Epoch 16 loss 8404.9287109375
Epoch 17 loss 8110.5078125
Epoch 18 loss 6550.79248046875
Epoch 19 loss 4896.4072265625
Epoch 20 loss 3700.422607421875
Epoch 21 loss 2713.21826171875
Epoch 22 loss 2190.064208984375
Epoch 23 loss 1854.8013916015625
Epoch 24 loss 1860.7459716796875
Epoch 25 loss 1626.3109130859375
Epoch 26 loss 1602.1824951171875
Epoch 27 loss 1379.65283203125
Epoch 28 loss 1448.437255859375
Epoch 29 loss 1346.3204345703125
Epoch 30 loss 1389.8763427734375
Epoch 31 loss 1232.923828125
Epoch 32 loss 1418.169189453125
Epoch 33 loss 1152.43603515625
Epoch 34 loss 1346.4287109375
Epoch 35 loss 1085.69482421875
Epoch 36 loss 1059.7677001953125
Epoch 37 loss 1081.0438232421875
Epoch 38 loss 1086.93408203125
Epoch 39 loss 1014.8056640625
Epoch 40 loss 1127.0108642578125
Epoch 41 loss 987.1959838867188
Epoch 42 loss 1151.3143310546875
Epoch 43 loss 1284.80419921875
Epoch 44 loss 986.3056640625
Epoch 45 loss 950.6448974609375
Epoch 46 loss 1053.48388671875
Epoch 47 loss 1072.8531494140625
Epoch 48 loss 846.4414672851562
Epoch 49 loss 844.8115234375
Epoch 50 loss 1089.839599609375
Epoch 51 loss 898.8460083007812
Epoch 52 loss 1153.73974609375
Epoch 53 loss 869.5615234375
Epoch 54 loss 1271.639404296875
Epoch 55 loss 857.2978515625
Epoch 56 loss 1008.1625366210938
Epoch 57 loss 1363.796142578125
Epoch 58 loss 881.1581420898438
Epoch 59 loss 816.2359619140625
Epoch 60 loss 802.9407958984375
Epoch 61 loss 1276.818115234375
Epoch 62 loss 1596.43603515625
Epoch 63 loss 1676.5126953125
Epoch 64 loss 976.8131713867188
Epoch 65 loss 1239.5150146484375
Epoch 66 loss 958.7789916992188
Epoch 67 loss 756.4107055664062
Epoch 68 loss 810.7520751953125
Epoch 69 loss 881.7503662109375
Epoch 70 loss 863.077392578125
Epoch 71 loss 752.1290893554688
Epoch 72 loss 751.8953857421875
Epoch 73 loss 746.2155151367188
Epoch 74 loss 766.4277954101562
Epoch 75 loss 838.6219482421875
Epoch 76 loss 742.77685546875
Epoch 77 loss 879.3558349609375
Epoch 78 loss 725.3577880859375
Epoch 79 loss 703.019775390625
Epoch 80 loss 976.9605712890625
Epoch 81 loss 720.4234619140625
Epoch 82 loss 772.8927612304688
Epoch 83 loss 886.9564819335938
Epoch 84 loss 679.4945678710938
Epoch 85 loss 778.0060424804688
Epoch 86 loss 768.3297119140625
Epoch 87 loss 765.861083984375
Epoch 88 loss 678.9716796875
Epoch 89 loss 697.8345336914062
Epoch 90 loss 678.1900634765625
Epoch 91 loss 732.79296875
Epoch 92 loss 928.853515625
Epoch 93 loss 744.9327392578125
Epoch 94 loss 893.4494018554688
Epoch 95 loss 710.0234985351562
Epoch 96 loss 657.5089721679688
Epoch 97 loss 850.9578857421875
Epoch 98 loss 753.6343994140625
Epoch 99 loss 763.9973754882812
{'MSE - mean': 657.5091573961591, 'MSE - std': 0.0, 'R2 - mean': 0.9235507814424779, 'R2 - std': 0.0} 
 

In get_device
Using dim 8 and batch size 64
Epoch 0 loss 522794.46875
Epoch 1 loss 520110.875
Epoch 2 loss 516170.3125
Epoch 3 loss 511274.25
Epoch 4 loss 503868.65625
Epoch 5 loss 488175.375
Epoch 6 loss 457508.15625
Epoch 7 loss 405757.6875
Epoch 8 loss 329378.9375
Epoch 9 loss 231172.421875
Epoch 10 loss 127045.984375
Epoch 11 loss 46176.6171875
Epoch 12 loss 11702.7685546875
Epoch 13 loss 7645.64697265625
Epoch 14 loss 7634.72900390625
Epoch 15 loss 7637.89453125
Epoch 16 loss 7527.0634765625
Epoch 17 loss 7278.7734375
Epoch 18 loss 6012.99365234375
Epoch 19 loss 4698.9091796875
Epoch 20 loss 3552.643310546875
Epoch 21 loss 2646.59521484375
Epoch 22 loss 1936.8509521484375
Epoch 23 loss 1707.385009765625
Epoch 24 loss 1580.970947265625
Epoch 25 loss 1500.3970947265625
Epoch 26 loss 1254.2913818359375
Epoch 27 loss 1464.0091552734375
Epoch 28 loss 1143.28125
Epoch 29 loss 1145.5457763671875
Epoch 30 loss 1023.9889526367188
Epoch 31 loss 1045.3201904296875
Epoch 32 loss 1017.4296875
Epoch 33 loss 1182.3841552734375
Epoch 34 loss 868.0916137695312
Epoch 35 loss 862.7806396484375
Epoch 36 loss 826.631591796875
Epoch 37 loss 833.645263671875
Epoch 38 loss 1582.6204833984375
Epoch 39 loss 817.94091796875
Epoch 40 loss 855.7824096679688
Epoch 41 loss 716.3629760742188
Epoch 42 loss 1356.9827880859375
Epoch 43 loss 807.6507568359375
Epoch 44 loss 684.2491455078125
Epoch 45 loss 1052.6998291015625
Epoch 46 loss 1195.97705078125
Epoch 47 loss 1094.484619140625
Epoch 48 loss 985.9046020507812
Epoch 49 loss 1151.2314453125
Epoch 50 loss 884.3077392578125
Epoch 51 loss 861.5054321289062
Epoch 52 loss 671.351806640625
Epoch 53 loss 707.0895385742188
Epoch 54 loss 835.0010986328125
Epoch 55 loss 647.7369995117188
Epoch 56 loss 625.3115234375
Epoch 57 loss 617.734130859375
Epoch 58 loss 787.6448974609375
Epoch 59 loss 652.8665161132812
Epoch 60 loss 608.981689453125
Epoch 61 loss 727.73583984375
Epoch 62 loss 647.673828125
Epoch 63 loss 649.0446166992188
Epoch 64 loss 760.0404663085938
Epoch 65 loss 761.530029296875
Epoch 66 loss 1163.578857421875
Epoch 67 loss 711.1710815429688
Epoch 68 loss 674.1064453125
Epoch 69 loss 550.1531982421875
Epoch 70 loss 542.5719604492188
Epoch 71 loss 560.4680786132812
Epoch 72 loss 1046.307373046875
Epoch 73 loss 585.3822021484375
Epoch 74 loss 845.8629150390625
Epoch 75 loss 671.5703735351562
Epoch 76 loss 623.0711059570312
Epoch 77 loss 741.7359619140625
Epoch 78 loss 611.4076538085938
Epoch 79 loss 636.4849243164062
Epoch 80 loss 550.8456420898438
Epoch 81 loss 531.40576171875
Epoch 82 loss 518.3768920898438
Epoch 83 loss 522.543701171875
Epoch 84 loss 582.4654541015625
Epoch 85 loss 575.4747314453125
Epoch 86 loss 559.6319580078125
Epoch 87 loss 568.56982421875
Epoch 88 loss 911.9553833007812
Epoch 89 loss 519.9994506835938
Epoch 90 loss 547.542236328125
Epoch 91 loss 575.4208984375
Epoch 92 loss 556.0542602539062
Epoch 93 loss 519.031005859375
Epoch 94 loss 536.707763671875
Epoch 95 loss 687.8335571289062
Epoch 96 loss 631.7818603515625
Epoch 97 loss 561.7349853515625
Epoch 98 loss 578.2521362304688
Epoch 99 loss 530.7191162109375
{'MSE - mean': 587.9429585317655, 'MSE - std': 69.56619886439364, 'R2 - mean': 0.92785232100558, 'R2 - std': 0.004301539563102141} 
 

In get_device
Using dim 8 and batch size 64
Epoch 0 loss 515174.8125
Epoch 1 loss 511966.6875
Epoch 2 loss 507128.84375
Epoch 3 loss 501861.5
Epoch 4 loss 494217.21875
Epoch 5 loss 477781.03125
Epoch 6 loss 446167.4375
Epoch 7 loss 393707.09375
Epoch 8 loss 317039.9375
Epoch 9 loss 220055.921875
Epoch 10 loss 119015.796875
Epoch 11 loss 42756.94921875
Epoch 12 loss 12022.1845703125
Epoch 13 loss 9458.5947265625
Epoch 14 loss 9580.3369140625
Epoch 15 loss 9234.2587890625
Epoch 16 loss 9201.3671875
Epoch 17 loss 9107.4794921875
Epoch 18 loss 8780.6884765625
Epoch 19 loss 6804.54248046875
Epoch 20 loss 5149.24609375
Epoch 21 loss 3860.346435546875
Epoch 22 loss 2804.21044921875
Epoch 23 loss 2838.633544921875
Epoch 24 loss 1935.4415283203125
Epoch 25 loss 2264.431396484375
Epoch 26 loss 1709.879150390625
Epoch 27 loss 1807.3531494140625
Epoch 28 loss 1897.5848388671875
Epoch 29 loss 1506.7987060546875
Epoch 30 loss 1313.9111328125
Epoch 31 loss 1284.2159423828125
Epoch 32 loss 1467.7847900390625
Epoch 33 loss 1548.6741943359375
Epoch 34 loss 1151.7923583984375
Epoch 35 loss 1466.227783203125
Epoch 36 loss 1083.8221435546875
Epoch 37 loss 1320.310546875
Epoch 38 loss 1101.6849365234375
Epoch 39 loss 996.3832397460938
Epoch 40 loss 1014.1362915039062
Epoch 41 loss 987.0870971679688
Epoch 42 loss 1104.0921630859375
Epoch 43 loss 1167.990966796875
Epoch 44 loss 940.8462524414062
Epoch 45 loss 985.5053100585938
Epoch 46 loss 1112.4725341796875
Epoch 47 loss 1370.3851318359375
Epoch 48 loss 830.0520629882812
Epoch 49 loss 794.9498901367188
Epoch 50 loss 1499.197021484375
Epoch 51 loss 844.1484985351562
Epoch 52 loss 1236.513916015625
Epoch 53 loss 1035.294189453125
Epoch 54 loss 825.1968994140625
Epoch 55 loss 1202.7568359375
Epoch 56 loss 873.4929809570312
Epoch 57 loss 739.4027709960938
Epoch 58 loss 1045.6842041015625
Epoch 59 loss 1015.5286865234375
Epoch 60 loss 1020.3489379882812
Epoch 61 loss 971.978515625
Epoch 62 loss 937.1499633789062
Epoch 63 loss 897.8275146484375
Epoch 64 loss 1416.626953125
Epoch 65 loss 870.5584716796875
Epoch 66 loss 820.0988159179688
Epoch 67 loss 694.6239624023438
Epoch 68 loss 736.5753784179688
Epoch 69 loss 1020.7531127929688
Epoch 70 loss 738.7447509765625
Epoch 71 loss 630.8212280273438
Epoch 72 loss 720.3504638671875
Epoch 73 loss 641.1799926757812
Epoch 74 loss 646.2325439453125
Epoch 75 loss 1118.3746337890625
Epoch 76 loss 906.5759887695312
Epoch 77 loss 867.87548828125
Epoch 78 loss 573.065673828125
Epoch 79 loss 624.9923706054688
Epoch 80 loss 921.7026977539062
Epoch 81 loss 896.2474975585938
Epoch 82 loss 1127.849853515625
Epoch 83 loss 837.4913330078125
Epoch 84 loss 696.5574951171875
Epoch 85 loss 1261.8602294921875
Epoch 86 loss 1224.168701171875
Epoch 87 loss 937.337890625
Epoch 88 loss 549.7022094726562
Epoch 89 loss 648.7216186523438
Epoch 90 loss 726.1036376953125
Epoch 91 loss 996.4937133789062
Epoch 92 loss 702.1968383789062
Epoch 93 loss 631.9322509765625
Epoch 94 loss 616.8939208984375
Epoch 95 loss 830.8814697265625
Epoch 96 loss 955.4254150390625
Epoch 97 loss 946.0963745117188
Epoch 98 loss 607.9012451171875
Epoch 99 loss 566.1199340820312
{'MSE - mean': 575.1961927072977, 'MSE - std': 59.592483538288775, 'R2 - mean': 0.9322167942181293, 'R2 - std': 0.007101601785612101} 
 

In get_device
Using dim 8 and batch size 64
Epoch 0 loss 518820.78125
Epoch 1 loss 516077.84375
Epoch 2 loss 511809.75
Epoch 3 loss 506403.375
Epoch 4 loss 498520.96875
Epoch 5 loss 482083.21875
Epoch 6 loss 450416.71875
Epoch 7 loss 397388.65625
Epoch 8 loss 319664.8125
Epoch 9 loss 220989.78125
Epoch 10 loss 118388.09375
Epoch 11 loss 41251.17578125
Epoch 12 loss 10988.3369140625
Epoch 13 loss 8392.5810546875
Epoch 14 loss 8318.00390625
Epoch 15 loss 8236.451171875
Epoch 16 loss 8176.9248046875
Epoch 17 loss 7971.97314453125
Epoch 18 loss 6680.49169921875
Epoch 19 loss 5741.9423828125
Epoch 20 loss 4706.587890625
Epoch 21 loss 3669.635986328125
Epoch 22 loss 2798.46435546875
Epoch 23 loss 2463.519287109375
Epoch 24 loss 2105.9375
Epoch 25 loss 2121.763671875
Epoch 26 loss 2688.5
Epoch 27 loss 2104.898681640625
Epoch 28 loss 1811.3533935546875
Epoch 29 loss 1670.7080078125
Epoch 30 loss 2048.53515625
Epoch 31 loss 1365.9093017578125
Epoch 32 loss 1888.3541259765625
Epoch 33 loss 1239.718505859375
Epoch 34 loss 1229.8951416015625
Epoch 35 loss 1989.355224609375
Epoch 36 loss 1118.1241455078125
Epoch 37 loss 1123.2430419921875
Epoch 38 loss 1299.1864013671875
Epoch 39 loss 1321.8759765625
Epoch 40 loss 1032.680419921875
Epoch 41 loss 1094.363525390625
Epoch 42 loss 959.54443359375
Epoch 43 loss 1158.7823486328125
Epoch 44 loss 1183.0697021484375
Epoch 45 loss 923.3502197265625
Epoch 46 loss 1573.5169677734375
Epoch 47 loss 937.0133056640625
Epoch 48 loss 861.0220336914062
Epoch 49 loss 842.0219116210938
Epoch 50 loss 1315.20556640625
Epoch 51 loss 945.1304321289062
Epoch 52 loss 890.8302001953125
Epoch 53 loss 1386.40673828125
Epoch 54 loss 1152.152099609375
Epoch 55 loss 919.9319458007812
Epoch 56 loss 1069.4683837890625
Epoch 57 loss 1219.3287353515625
Epoch 58 loss 1129.8551025390625
Epoch 59 loss 1294.3359375
Epoch 60 loss 904.6820678710938
Epoch 61 loss 843.6075439453125
Epoch 62 loss 754.2211303710938
Epoch 63 loss 1064.986328125
Epoch 64 loss 1135.751953125
Epoch 65 loss 1084.6851806640625
Epoch 66 loss 924.6273193359375
Epoch 67 loss 724.3618774414062
Epoch 68 loss 734.0048217773438
Epoch 69 loss 1241.44970703125
Epoch 70 loss 1077.64990234375
Epoch 71 loss 731.1143798828125
Epoch 72 loss 678.8235473632812
Epoch 73 loss 823.7610473632812
Epoch 74 loss 665.7916259765625
Epoch 75 loss 706.566162109375
Epoch 76 loss 1434.9725341796875
Epoch 77 loss 1150.8304443359375
Epoch 78 loss 898.6690673828125
Epoch 79 loss 688.8925170898438
Epoch 80 loss 685.7944946289062
Epoch 81 loss 1272.981201171875
Epoch 82 loss 726.4379272460938
Epoch 83 loss 1057.7689208984375
Epoch 84 loss 631.8195190429688
Epoch 85 loss 818.1815185546875
Epoch 86 loss 833.087890625
Epoch 87 loss 634.9384765625
Epoch 88 loss 672.6851196289062
Epoch 89 loss 847.240966796875
Epoch 90 loss 787.125244140625
Epoch 91 loss 784.2146606445312
Epoch 92 loss 753.9386596679688
Epoch 93 loss 637.2186889648438
Epoch 94 loss 645.9908447265625
Epoch 95 loss 765.2757568359375
Epoch 96 loss 707.0486450195312
Epoch 97 loss 607.0713500976562
Epoch 98 loss 632.474853515625
Epoch 99 loss 615.7405395507812
{'MSE - mean': 583.165066750605, 'MSE - std': 53.422438462224875, 'R2 - mean': 0.9308894453952028, 'R2 - std': 0.006565830155755612} 
 

In get_device
Using dim 8 and batch size 64
Epoch 0 loss 515948.8125
Epoch 1 loss 513447.53125
Epoch 2 loss 509581.90625
Epoch 3 loss 504660.46875
Epoch 4 loss 497807.59375
Epoch 5 loss 483788.65625
Epoch 6 loss 456814.8125
Epoch 7 loss 410873.875
Epoch 8 loss 341988.59375
Epoch 9 loss 251010.5625
Epoch 10 loss 149493.0625
Epoch 11 loss 62478.4921875
Epoch 12 loss 16406.4140625
Epoch 13 loss 7976.509765625
Epoch 14 loss 8118.81005859375
Epoch 15 loss 7882.916015625
Epoch 16 loss 7827.4453125
Epoch 17 loss 7705.955078125
Epoch 18 loss 6974.31884765625
Epoch 19 loss 5282.4501953125
Epoch 20 loss 4002.958251953125
Epoch 21 loss 2820.350341796875
Epoch 22 loss 2098.6748046875
Epoch 23 loss 2215.850830078125
Epoch 24 loss 1882.3070068359375
Epoch 25 loss 1514.851318359375
Epoch 26 loss 1577.027587890625
Epoch 27 loss 1353.150634765625
Epoch 28 loss 1326.9210205078125
Epoch 29 loss 1285.62548828125
Epoch 30 loss 1229.220458984375
Epoch 31 loss 1142.189697265625
Epoch 32 loss 1139.8538818359375
Epoch 33 loss 1472.352294921875
Epoch 34 loss 1052.5113525390625
Epoch 35 loss 1001.7462768554688
Epoch 36 loss 1177.82470703125
Epoch 37 loss 909.1843872070312
Epoch 38 loss 909.8355712890625
Epoch 39 loss 1105.540771484375
Epoch 40 loss 940.583251953125
Epoch 41 loss 938.2171020507812
Epoch 42 loss 1257.7427978515625
Epoch 43 loss 790.604248046875
Epoch 44 loss 824.2079467773438
Epoch 45 loss 921.1686401367188
Epoch 46 loss 786.7828979492188
Epoch 47 loss 922.6760864257812
Epoch 48 loss 815.0262451171875
Epoch 49 loss 1354.4920654296875
Epoch 50 loss 979.0092163085938
Epoch 51 loss 827.4583740234375
Epoch 52 loss 762.9174194335938
Epoch 53 loss 1084.31494140625
Epoch 54 loss 744.394287109375
Epoch 55 loss 739.1303100585938
Epoch 56 loss 764.88818359375
Epoch 57 loss 754.2363891601562
Epoch 58 loss 729.41259765625
Epoch 59 loss 780.8988647460938
Epoch 60 loss 721.03466796875
Epoch 61 loss 659.9735717773438
Epoch 62 loss 637.7440185546875
Epoch 63 loss 645.0951538085938
Epoch 64 loss 751.9185180664062
Epoch 65 loss 731.6369018554688
Epoch 66 loss 711.7650756835938
Epoch 67 loss 726.949951171875
Epoch 68 loss 747.1560668945312
Epoch 69 loss 649.6614379882812
Epoch 70 loss 1003.7015991210938
Epoch 71 loss 694.6568603515625
Epoch 72 loss 886.3544921875
Epoch 73 loss 692.1486206054688
Epoch 74 loss 587.0078735351562
Epoch 75 loss 631.5413818359375
Epoch 76 loss 620.484375
Epoch 77 loss 654.9373779296875
Epoch 78 loss 653.3199462890625
Epoch 79 loss 779.1548461914062
Epoch 80 loss 589.3204956054688
Epoch 81 loss 708.9247436523438
Epoch 82 loss 900.6964111328125
Epoch 83 loss 697.2789306640625
Epoch 84 loss 624.6456909179688
Epoch 85 loss 570.3560791015625
Epoch 86 loss 541.7158203125
Epoch 87 loss 578.4213256835938
Epoch 88 loss 677.0669555664062
Epoch 89 loss 775.9947509765625
Epoch 90 loss 549.5126953125
Epoch 91 loss 650.5512084960938
Epoch 92 loss 587.701171875
Epoch 93 loss 600.6272583007812
Epoch 94 loss 546.5267944335938
Epoch 95 loss 565.9115600585938
Epoch 96 loss 542.3994750976562
Epoch 97 loss 672.88671875
Epoch 98 loss 516.143798828125
Epoch 99 loss 582.9989013671875
{'MSE - mean': 569.7608045697419, 'MSE - std': 54.78925554753802, 'R2 - mean': 0.9317724403602448, 'R2 - std': 0.006132440047855453} 
 

Finished cross validation
Hyperparam was saved!!! Hurrah!!!
Trial 30 finished with value: 569.7608045697419 and parameters: {'dim': 32, 'depth': 3, 'heads': 8, 'dropout': 0.8}. Best is trial 18 with value: 472.816397197097.
Best parameters: {'dim': 128, 'depth': 3, 'heads': 4, 'dropout': 0.2}
In get_device
Using dim 8 and batch size 64
In get_device
Using dim 8 and batch size 64
Epoch 0 loss 513800.125
